entry_id,yoruba_word,tone_marked_form,ipa_transcription,pos_tag,pos_subcategory,grammatical_features,english_gloss,morphological_structure,morpheme_count,root_morpheme,derivational_affixes,inflectional_affixes,tone_pattern,syllable_count,syllable_structure,vowel_harmony_class,nasality,example_sentence_yoruba,example_sentence_tone_marked,example_sentence_english,syntactic_role,valency,aspect_marker,tense_marker,negation_form,dialect_variant,register,frequency_class,semantic_field,animacy,noun_class,verb_class,adposition_type,complementizer_type,focus_marker,serial_verb_position,idiomatic_usage,source_corpus,data_collector,annotation_confidence,notes
YOR_003106,musu,musu,pending,noun,common,[],gloss_needed,mono,1,musu,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri musu,Mo rí musu,I saw the musu,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003107,bẹru,bẹru,pending,noun,common,[],gloss_needed,mono,1,bẹru,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri bẹru,Mo rí bẹru,I saw the bẹru,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003108,din,din,pending,noun,common,[],gloss_needed,mono,1,din,none,none,M,1,V.CV,ATR+,non-nasal,Mo ri din,Mo rí din,I saw the din,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003109,ereṣupa,ereṣupa,pending,noun,common,[],gloss_needed,mono,1,ereṣupa,none,none,MMMM,3,V.CV,ATR+,non-nasal,Mo ri ereṣupa,Mo rí ereṣupa,I saw the ereṣupa,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003110,ighaghe,ighaghe,pending,noun,common,[],gloss_needed,mono,1,ighaghe,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri ighaghe,Mo rí ighaghe,I saw the ighaghe,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003111,apẹja,apẹja,pending,noun,common,[],gloss_needed,mono,1,apẹja,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri apẹja,Mo rí apẹja,I saw the apẹja,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003112,igbọnwọ,igbọnwọ,pending,noun,common,[],gloss_needed,mono,1,igbọnwọ,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri igbọnwọ,Mo rí igbọnwọ,I saw the igbọnwọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003113,irere,irere,pending,noun,common,[],gloss_needed,mono,1,irere,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri irere,Mo rí irere,I saw the irere,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003114,eewọ,eewọ,pending,noun,common,[],gloss_needed,mono,1,eewọ,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri eewọ,Mo rí eewọ,I saw the eewọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003115,yimiyimi,yimiyimi,pending,noun,common,[],gloss_needed,mono,1,yimiyimi,none,none,MMMM,4,V.CV,ATR+,non-nasal,Mo ri yimiyimi,Mo rí yimiyimi,I saw the yimiyimi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003116,dada,dada,pending,noun,common,[],gloss_needed,mono,1,dada,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri dada,Mo rí dada,I saw the dada,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003117,eji,eji,pending,noun,common,[],gloss_needed,mono,1,eji,none,none,MM,1,V.CV,ATR+,non-nasal,Mo ri eji,Mo rí eji,I saw the eji,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003118,aladuugbo,aladuugbo,pending,noun,common,[],gloss_needed,mono,1,aladuugbo,none,none,MMMMM,4,V.CV,ATR+,non-nasal,Mo ri aladuugbo,Mo rí aladuugbo,I saw the aladuugbo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003119,elegee ara,elegee ara,pending,noun,common,[],gloss_needed,mono,1,elegee ara,none,none,MMMMMM,5,V.CV,ATR+,non-nasal,Mo ri elegee ara,Mo rí elegee ara,I saw the elegee ara,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003120,ounjẹ aarọ,ounjẹ aarọ,pending,noun,common,[],gloss_needed,mono,1,ounjẹ aarọ,none,none,MMMMMM,5,V.CV,ATR+,non-nasal,Mo ri ounjẹ aarọ,Mo rí ounjẹ aarọ,I saw the ounjẹ aarọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003121,ifasiti,ifasiti,pending,noun,common,[],gloss_needed,mono,1,ifasiti,none,none,MMMM,3,V.CV,ATR+,non-nasal,Mo ri ifasiti,Mo rí ifasiti,I saw the ifasiti,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003122,ilẹkẹ,ilẹkẹ,pending,noun,common,[],gloss_needed,mono,1,ilẹkẹ,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri ilẹkẹ,Mo rí ilẹkẹ,I saw the ilẹkẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003123,onigbagbọ,onigbagbọ,pending,noun,common,[],gloss_needed,mono,1,onigbagbọ,none,none,MMMM,4,V.CV,ATR+,non-nasal,Mo ri onigbagbọ,Mo rí onigbagbọ,I saw the onigbagbọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003124,lojukoju,lojukoju,pending,noun,common,[],gloss_needed,mono,1,lojukoju,none,none,MMMM,4,V.CV,ATR+,non-nasal,Mo ri lojukoju,Mo rí lojukoju,I saw the lojukoju,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003125,owo agbaye,owo agbaye,pending,noun,common,[],gloss_needed,mono,1,owo agbaye,none,none,MMMMM,5,V.CV,ATR+,non-nasal,Mo ri owo agbaye,Mo rí owo agbaye,I saw the owo agbaye,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003126,burẹdi,burẹdi,pending,noun,common,[],gloss_needed,mono,1,burẹdi,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri burẹdi,Mo rí burẹdi,I saw the burẹdi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003127,ẹlẹpa,ẹlẹpa,pending,noun,common,[],gloss_needed,mono,1,ẹlẹpa,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri ẹlẹpa,Mo rí ẹlẹpa,I saw the ẹlẹpa,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003128,obo,obo,pending,noun,common,[],gloss_needed,mono,1,obo,none,none,MM,1,V.CV,ATR+,non-nasal,Mo ri obo,Mo rí obo,I saw the obo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003129,ọrịṣa,ọrịṣa,pending,noun,common,[],gloss_needed,mono,1,ọrịṣa,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri ọrịṣa,Mo rí ọrịṣa,I saw the ọrịṣa,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003130,sori,sori,pending,noun,common,[],gloss_needed,mono,1,sori,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri sori,Mo rí sori,I saw the sori,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003131,idaji,idaji,pending,noun,common,[],gloss_needed,mono,1,idaji,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri idaji,Mo rí idaji,I saw the idaji,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003132,Kẹyinde,Kẹyinde,pending,noun,common,[],gloss_needed,mono,1,Kẹyinde,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri Kẹyinde,Mo rí Kẹyinde,I saw the Kẹyinde,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003133,agbẹdẹ,agbẹdẹ,pending,noun,common,[],gloss_needed,mono,1,agbẹdẹ,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri agbẹdẹ,Mo rí agbẹdẹ,I saw the agbẹdẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003134,urunmu,urunmu,pending,noun,common,[],gloss_needed,mono,1,urunmu,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri urunmu,Mo rí urunmu,I saw the urunmu,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003135,ẹ́,ẹ́,pending,noun,common,[],gloss_needed,mono,1,ẹ́,none,none,M,1,V.CV,ATR+,non-nasal,Mo ri ẹ́,Mo rí ẹ́,I saw the ẹ́,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003136,Abarịṣa,Abarịṣa,pending,noun,common,[],gloss_needed,mono,1,Abarịṣa,none,none,MM,3,V.CV,ATR+,non-nasal,Mo ri Abarịṣa,Mo rí Abarịṣa,I saw the Abarịṣa,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003137,aridunnu,aridunnu,pending,noun,common,[],gloss_needed,mono,1,aridunnu,none,none,MMMM,4,V.CV,ATR+,non-nasal,Mo ri aridunnu,Mo rí aridunnu,I saw the aridunnu,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003138,بَرِكَ,بَرِكَ,pending,noun,common,[],gloss_needed,mono,1,بَرِكَ,none,none,M,3,V.CV,ATR+,non-nasal,Mo ri بَرِكَ,Mo rí بَرِكَ,I saw the بَرِكَ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003139,kaabọ,kaabọ,pending,noun,common,[],gloss_needed,mono,1,kaabọ,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri kaabọ,Mo rí kaabọ,I saw the kaabọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003140,oorọ,oorọ,pending,noun,common,[],gloss_needed,mono,1,oorọ,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri oorọ,Mo rí oorọ,I saw the oorọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003141,Rotimi,Rotimi,pending,noun,common,[],gloss_needed,mono,1,Rotimi,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri Rotimi,Mo rí Rotimi,I saw the Rotimi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003142,ẹrọ ayelujara,ẹrọ ayelujara,pending,noun,common,[],gloss_needed,mono,1,ẹrọ ayelujara,none,none,MMMMMMM,6,V.CV,ATR+,non-nasal,Mo ri ẹrọ ayelujara,Mo rí ẹrọ ayelujara,I saw the ẹrọ ayelujara,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003143,Gb,Gb,pending,noun,common,[],gloss_needed,mono,1,Gb,none,none,M,1,V.CV,ATR+,non-nasal,Mo ri Gb,Mo rí Gb,I saw the Gb,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003144,bẹntiroo,bẹntiroo,pending,noun,common,[],gloss_needed,mono,1,bẹntiroo,none,none,MMMM,4,V.CV,ATR+,non-nasal,Mo ri bẹntiroo,Mo rí bẹntiroo,I saw the bẹntiroo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003145,sadankata,sadankata,pending,noun,common,[],gloss_needed,mono,1,sadankata,none,none,MMMM,4,V.CV,ATR+,non-nasal,Mo ri sadankata,Mo rí sadankata,I saw the sadankata,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003146,ọpẹ,ọpẹ,pending,noun,common,[],gloss_needed,mono,1,ọpẹ,none,none,MM,1,V.CV,ATR+,non-nasal,Mo ri ọpẹ,Mo rí ọpẹ,I saw the ọpẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003147,agụtọn,agụtọn,pending,noun,common,[],gloss_needed,mono,1,agụtọn,none,none,MM,3,V.CV,ATR+,non-nasal,Mo ri agụtọn,Mo rí agụtọn,I saw the agụtọn,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003148,ṣege,ṣege,pending,noun,common,[],gloss_needed,mono,1,ṣege,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri ṣege,Mo rí ṣege,I saw the ṣege,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003149,اكِاِكَ,اكِاِكَ,pending,noun,common,[],gloss_needed,mono,1,اكِاِكَ,none,none,M,3,V.CV,ATR+,non-nasal,Mo ri اكِاِكَ,Mo rí اكِاِكَ,I saw the اكِاِكَ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003150,ejidinlogoji,ejidinlogoji,pending,noun,common,[],gloss_needed,mono,1,ejidinlogoji,none,none,MMMMMM,6,V.CV,ATR+,non-nasal,Mo ri ejidinlogoji,Mo rí ejidinlogoji,I saw the ejidinlogoji,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003151,agbawo,agbawo,pending,noun,common,[],gloss_needed,mono,1,agbawo,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri agbawo,Mo rí agbawo,I saw the agbawo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003152,ẹgbẹn,ẹgbẹn,pending,noun,common,[],gloss_needed,mono,1,ẹgbẹn,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri ẹgbẹn,Mo rí ẹgbẹn,I saw the ẹgbẹn,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003153,onipẹrẹnsẹ,onipẹrẹnsẹ,pending,noun,common,[],gloss_needed,mono,1,onipẹrẹnsẹ,none,none,MMMMM,5,V.CV,ATR+,non-nasal,Mo ri onipẹrẹnsẹ,Mo rí onipẹrẹnsẹ,I saw the onipẹrẹnsẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003154,tuuba,tuuba,pending,noun,common,[],gloss_needed,mono,1,tuuba,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri tuuba,Mo rí tuuba,I saw the tuuba,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003155,pajapaja,pajapaja,pending,noun,common,[],gloss_needed,mono,1,pajapaja,none,none,MMMM,4,V.CV,ATR+,non-nasal,Mo ri pajapaja,Mo rí pajapaja,I saw the pajapaja,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003156,Kiribati,Kiribati,pending,noun,common,[],gloss_needed,mono,1,Kiribati,none,none,MMMM,4,V.CV,ATR+,non-nasal,Mo ri Kiribati,Mo rí Kiribati,I saw the Kiribati,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003157,ọyẹ,ọyẹ,pending,noun,common,[],gloss_needed,mono,1,ọyẹ,none,none,MM,1,V.CV,ATR+,non-nasal,Mo ri ọyẹ,Mo rí ọyẹ,I saw the ọyẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003158,ẹpa,ẹpa,pending,noun,common,[],gloss_needed,mono,1,ẹpa,none,none,MM,1,V.CV,ATR+,non-nasal,Mo ri ẹpa,Mo rí ẹpa,I saw the ẹpa,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003159,rọnlọọ,rọnlọọ,pending,noun,common,[],gloss_needed,mono,1,rọnlọọ,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri rọnlọọ,Mo rí rọnlọọ,I saw the rọnlọọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003160,gbaju-ẹ,gbaju-ẹ,pending,noun,common,[],gloss_needed,mono,1,gbaju-ẹ,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri gbaju-ẹ,Mo rí gbaju-ẹ,I saw the gbaju-ẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003161,iwọ,iwọ,pending,noun,common,[],gloss_needed,mono,1,iwọ,none,none,MM,1,V.CV,ATR+,non-nasal,Mo ri iwọ,Mo rí iwọ,I saw the iwọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003162,olowo,olowo,pending,noun,common,[],gloss_needed,mono,1,olowo,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri olowo,Mo rí olowo,I saw the olowo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003163,Oriṣa-nla,Oriṣa-nla,pending,noun,common,[],gloss_needed,mono,1,Oriṣa-nla,none,none,MMM,4,V.CV,ATR+,non-nasal,Mo ri Oriṣa-nla,Mo rí Oriṣa-nla,I saw the Oriṣa-nla,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003164,imọ arun eweko,imọ arun eweko,pending,noun,common,[],gloss_needed,mono,1,imọ arun eweko,none,none,MMMMMMM,7,V.CV,ATR+,non-nasal,Mo ri imọ arun eweko,Mo rí imọ arun eweko,I saw the imọ arun eweko,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003165,ẹẹrin,ẹẹrin,pending,noun,common,[],gloss_needed,mono,1,ẹẹrin,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri ẹẹrin,Mo rí ẹẹrin,I saw the ẹẹrin,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003166,ẹfọnha,ẹfọnha,pending,noun,common,[],gloss_needed,mono,1,ẹfọnha,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri ẹfọnha,Mo rí ẹfọnha,I saw the ẹfọnha,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003167,inaki,inaki,pending,noun,common,[],gloss_needed,mono,1,inaki,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri inaki,Mo rí inaki,I saw the inaki,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003168,owurọ,owurọ,pending,noun,common,[],gloss_needed,mono,1,owurọ,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri owurọ,Mo rí owurọ,I saw the owurọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003169,kaaba,kaaba,pending,noun,common,[],gloss_needed,mono,1,kaaba,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri kaaba,Mo rí kaaba,I saw the kaaba,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003170,arugbọn,arugbọn,pending,noun,common,[],gloss_needed,mono,1,arugbọn,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri arugbọn,Mo rí arugbọn,I saw the arugbọn,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003171,ụrara,ụrara,pending,noun,common,[],gloss_needed,mono,1,ụrara,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri ụrara,Mo rí ụrara,I saw the ụrara,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003172,oṣo,oṣo,pending,noun,common,[],gloss_needed,mono,1,oṣo,none,none,MM,1,V.CV,ATR+,non-nasal,Mo ri oṣo,Mo rí oṣo,I saw the oṣo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003173,ale,ale,pending,noun,common,[],gloss_needed,mono,1,ale,none,none,MM,1,V.CV,ATR+,non-nasal,Mo ri ale,Mo rí ale,I saw the ale,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003174,rikiṣi,rikiṣi,pending,noun,common,[],gloss_needed,mono,1,rikiṣi,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri rikiṣi,Mo rí rikiṣi,I saw the rikiṣi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003175,bandeeji,bandeeji,pending,noun,common,[],gloss_needed,mono,1,bandeeji,none,none,MMMM,4,V.CV,ATR+,non-nasal,Mo ri bandeeji,Mo rí bandeeji,I saw the bandeeji,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003176,olukurumusi,olukurumusi,pending,noun,common,[],gloss_needed,mono,1,olukurumusi,none,none,MMMMMM,5,V.CV,ATR+,non-nasal,Mo ri olukurumusi,Mo rí olukurumusi,I saw the olukurumusi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003177,ọlọ,ọlọ,pending,noun,common,[],gloss_needed,mono,1,ọlọ,none,none,MM,1,V.CV,ATR+,non-nasal,Mo ri ọlọ,Mo rí ọlọ,I saw the ọlọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003178,ọmakọma,ọmakọma,pending,noun,common,[],gloss_needed,mono,1,ọmakọma,none,none,MMMM,3,V.CV,ATR+,non-nasal,Mo ri ọmakọma,Mo rí ọmakọma,I saw the ọmakọma,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003179,abata,abata,pending,noun,common,[],gloss_needed,mono,1,abata,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri abata,Mo rí abata,I saw the abata,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003180,ộ,ộ,pending,noun,common,[],gloss_needed,mono,1,ộ,none,none,M,1,V.CV,ATR+,non-nasal,Mo ri ộ,Mo rí ộ,I saw the ộ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003181,onikaluku,onikaluku,pending,noun,common,[],gloss_needed,mono,1,onikaluku,none,none,MMMMM,4,V.CV,ATR+,non-nasal,Mo ri onikaluku,Mo rí onikaluku,I saw the onikaluku,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003182,ọgbase,ọgbase,pending,noun,common,[],gloss_needed,mono,1,ọgbase,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri ọgbase,Mo rí ọgbase,I saw the ọgbase,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_003183,ujaamẹṣẹ,ujaamẹṣẹ,pending,noun,common,[],gloss_needed,mono,1,ujaamẹṣẹ,none,none,MMMMM,4,V.CV,ATR+,non-nasal,Mo ri ujaamẹṣẹ,Mo rí ujaamẹṣẹ,I saw the ujaamẹṣẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
